asin,date,rating,size,width,color,text,title
B00ES82H6K,"May 4, 2015",3,10.5,D(M), Black / Onyx / Orange,"Reseller - no complaints, delivered timely and in brand new condition/box.I switched over to these from the Kayano shoes since I under-pronate.as another reviewer posted these are either a bit smaller to the same size prior shoes or more true to actual size.I notice the inside my right heel is being pushed into inside part of the outer plastic support of the heel. I don't notice this at all on the left foot...annoying but not a huge problem...I only run about 50 mins at a time on a hamster wheel.",annoying but not a huge problem
B00ES82H6K,"February 15, 2016",5,14,D(M), White/Black/Royal,I've used these Nimbus and earlier versions for many years now.  I've tried other manufacturers but these shoes just can't be beat.  They are for large runners with a neutral-gait.  Though I do less running these days I enjoy wearing these shoes out and about for the comfort and support they supply a large framed man.  They build construction is remarkable.  The shoes break in very easily and give hundreds of miles of comfort.,Nimbus - No Joke
B00ES82H6K,"July 2, 2015",5,14,4E, Titanium/Black/Red,"I am a foot size 14 4E and Asics are the only brand I ever buy.  These are very comfortable shoes for all day use, but I don't think their price is warranted over the lower end Asics GEL shoes.  I've had all of them, and they're all pretty comparable from my point of view.  One thing I really like about the nimbus is how comfortable non-sole part of the shoe is.  I slip these on and it's almost like silk on the tops of my feet.  I guess that's reason enough to be a little more costly.",These are very comfortable shoes for all day use
B00ES82H6K,"January 7, 2015",5,11,D(M), White/Black/Royal,"Love these shoes.  Have worn Asics exclusively for the last 10 years.  Asics is one of the few shoe companies that make shoes designed for pronators, supinators, etc.  Constantly updating colors and styles these shoes are not cheap but in this case you get what pay for.  The current model is Nimbus 16 and the prices (at least on Amazon) change frequently so check back often.  If you're looking for a better ""value"" check out the previous model (Nimbus 15).  Previous models are still shoes and usually can be had at a better price.",THE BEST ATHLETIC SHOES
B00ES82H6K,"June 25, 2015",5,7.5,D(M), White/Black/Royal,"Most neutral cushioning running shoes offer an insole that is where they put the cushion.  I wear custom orthotic insoles so having an insole that is cushy and a shoe sole that is like walking on concrete is NO FUN!  I have tried MANY neutral cushioning shoes and the Asics Nimbus line is amazing!  I have only tried the 16's because the colours in the 17 are rather intense, but I can only imagine that the 17's are as cushy as the 16's are.  In a nutshell, LOVE these Gel Nimbus 16's!",The BEST because I've tried the rest!
B00ES82H6K,"January 8, 2016",5,11.5,D(M), White/Black/Royal,"I seem to always come back to these shoes. I have been running for over 20 years and my feet are not as young as they use to be. I try other shoes that claim they are the best for regular to high arch, but none seem to match the support and quality of Asics Nimbus. I will keep buying these even after I give up the running. I use the old ones for normal wear and the old old ones for my garden shoes. Absolutely love them!",Best Shoe I Have Found
B00ES82H6K,"July 20, 2015",4,8.5,D(M), White/Black/Royal,"I just put these shoes on about 30 minutes ago. The fit is true to size & they have decent support.  I like the traditional color; much like the Nimbus 13's. The tongue, ankle, & heel support were thicker & had more cushion in the Nimbus 13 (in my opinion the best Nimbus version ever). These 16's appear to be better made than the Nimbus 14's & I think will be a good shoe overall. Hey Asics, if you're reading this post, PLEASE bring back the cushion of the Nimbus 13's!!",I like the traditional color
B00ES82H6K,"April 27, 2015",5,12,D(M), White/Black/Royal,These Asics running shoes are great for cushioning the constant impact that occurs during long runs. They absorb the impact of running just fine on their own but for extra protection I would replace the insole that comes with it and buy a more flexible sport insole. The front toe area is slightly snug and narrow but barely noticeable even when using a flexible sport insole. The color scheme of these shoes is not too unusual which makes them wearable with a simple pair of jeans or khaki shorts.,These Asics running shoes are great for cushioning the constant impact that occurs during long ...
B00ES82H6K,"August 1, 2015",5,11,4E, White/Black/Royal,"This shoe really does provide comfort! I am a 6'2"" woman and thus have comparable feet, size 11 in men's sneakers! Additionally, due to injury, my left foot is about a 3E. Asics provides the comfort for me to continue my activities, whether walking the university campus I'm employed at or running and/or working out, this is my shoe of choice! Excellent fit, exceptional quality!  I wish Women's sneakers came in comparable widths, so I could have pretty colors!",Problem feet rejoice in comfort!
B00ES82H6K,"May 27, 2015",2,9.5,D(M), White/Black/Royal,"I originally purchased these shoes from Academy and found the to be pretty comfortable. When I needed to replace them, I purchased from Amazon because the price was so much better. Unfortunately, I think I got a pair that has a defect because the left shoe puts major pressure on the ball of my foot. I tried ""breaking them in"" and dealt with the pain for a few days but had to quit wearing them. I figured I could not return them since I wore them outdoors and did not even try.","Hurt my foot, possible defect"
B00ES82H6K,"May 26, 2015",5,8.5,D(M), White/Black/Royal,At first I was a little hesitant ordering a different style shoe online since I only wore the Asics GT series the past 10 years or so. I'm glad I did! The Nimbus-16 is super comfortable and fits as expected. I ran 8-1/2 miles right out of the box. They seem to have less cushioning but the gel is located in the right places which absorbs the road just as well if not better. I'll know for sure as I add up the miles. Thank you Amazon for an accurate description and great service!,I'm glad I did
B00ES82H6K,"June 8, 2015",5,6,D(M), White/Black/Royal,"This is my first ASICS running shoes. After read many positive review, I decided to go for this Nimbus 16. Shoes arrived fast and the quality is very good indeed. Wear it this morning for a 5km running, very comfortable and the cushion is really worked as expected. The only thing i regret (maybe) is that I should order one size larger as others suggested. But never the less, i like it very much and hope it will fit my feet better after days of running. Highly recommended!",Very satisfy purchase and good quality running shoes - highly recommended.
