asin,date,rating,size,width,color,text,title
B0009ZAHFE,17-Sep-14,3,9,M,White,"The reviews alternate between ordering a size larger, two sizes larger & ordering your correct size. To be safe I ordered a 9 instead of my usual 8. It's too big. An 8.5 would probably be perfect. I hate returning items & waiting for new ones. So this is a drag. For this reason I'm rating the item a 3. They need to clarify once and for all what American sizes their sizes are equivalent to.",Ordered a size up & it's a half size too big :(
B0009ZAHFE,19-Feb-14,5,7.5,M,Black,"I just got my shoes today and I wanted to comment on the size issue.  I wear a 71/2 or 8 in shoes, boots, etc.  Based on the reviews I had read, I decided to get and 8 1/2.  I think I would have been fine with an 8, however the 8 1/2 will work for me.  I'm keeping mine and may put in some spongy insoles.  The arch feels great!  I have high arches. Tomorrow I will test them out in Zumba class.  I hope this helps anyone wanting to make a size decision.  I think you will be fine if you go up a half size or a full size depending if you like a close fit or some wiggle room.",Just received my shoes!
B0009ZAHFE,14-Feb-13,5,8.5,M,Black,"As a former dancer I loved to use these when teaching. Really saved your feet from wearing high heel shoes all the time. They provide excellent flexibility and you can wear them all day with comfort. I was a teacher for several years after leaving the competition floor.  Now I have ordered them again to use in a job that keeps me on my feet for 4 hours at a time on hard floors. I needed black shoes and recalled how well these worked for me in the dance years.  I love them!  I would not recommend them for a hike in the woods etc. as they are flexible and soft in the arch, wouldn't want to step on a rock. :)  I am happy I remembered these great shoes for this new job.. Thanks Capezio!",The Absolute BEST
B0009ZAHFE,25-Feb-12,3,9.5,M,Black,"I wish I would have read the reviews before purchasing this item.  After hearing the positive comments from some of the ladies in my Zumba class I decided to try the Capezio DS11.  I'm currently on my second purchase and still can't seem to get the correct size.  I wear a size 9 which was the initital size purchased.  Had to return it for a half size larger, then to find out that they too did not fit.  I just returned the 9.5 and ordered a 10 in hopes that this will work for me.  They say third try is a charm so maybe I will have better luck this time.  I do believe however, that either the manufacturer or Amazaon should make mention of this sizing error somewhere in the product discription of the this item for customers such as myself that may overlook other written reviews prior to purchase.",Sizing Error
B0009ZAHFE,15-Jan-16,5,7.5,M,Red,"You have to order at least 1 size up as suggested.  Using the shoe to dance lesson on the tile floor, the shoe is very comfortable and move well.  However, I have narrow feet so it may be an issue if a person have wider feet.",the shoe is very comfortable and move well
B0009ZAHFE,14-Dec-15,4,7,M,Black,These are clunkier than I'd like them to be.  I got them a full size bigger because I know they're notorious for fitting snuggly and luckily they have some room for my feet to swell.  They're just not as high quality as the ones I got when I was a kid - too wide for me.  They serve their purpose fine and they'll help your turns but I'll be looking for a better pair.,These are clunkier than I'd like them to be
B0009ZAHFE,5-Apr-11,5,9,M,Black,"I got these shoes for Christmas and I love them - love them love them love them - for Zumba!  I started Zumba in August and just wish I knew about dance sneakers then because my knee got a little sore from months with regular shoes but with these shoes, the tenderness is still there but it's not really painful anymore.  I will say this though; since they're meant to slide on the floor, when you're doing core exercises or moves that don't require sliding, so be careful - you have to work a little more at staying still.  But even then, it's still good because you'll feel your inner and outer thighs toning up!  Anyway, the other reviews recommended upping the size and I totally agree.  Generally, I wear an 8 regular shoe and 8.5 running shoe, so I got these in a 9 and they fit great.",I love these shoes!
B0009ZAHFE,16-Nov-16,3,7.5,M,Black,They fit great and look great but they are not for the kind of dancing that I do.  I need shoes that slide.  Sent them back.,They fit great and look great but they are not for the ...
B0009ZAHFE,30-Nov-16,3,4,M,Black,"Had to send the first pair back that I bought for my daughter who's a size one and I bought a size two! they were way too small!  They were so small I bought a four and the size for was perfect.  Three sizes too small, so if you can get your size right, they are great.",Runs very small
B0009ZAHFE,26-Dec-16,4,11,M,Black,Reading the prior reviews helped me order 1 size larger than I normally wear (10). I ordered 11 and they fit perfect.,I ordered 11 and they fit perfect.
B0009ZAHFE,7-May-16,5,12,M,Black,"I used to wear Capezio DS24, same size, but after 4.5 years, the suede leather side split open from the sole (near the small toe side). Hopefully, these will last longer as it has  thicker leather on the  side.  But DS24 is slightly more comfortable. Really can't judge the endurance until another 5 years from now (2016).",Capezio DS11  vs Capezio DS24
B0009ZAHFE,11-Jan-15,4,7,M,Black,there is much that i love about this shoe. it feels like a dancer's shoe and forces the muscles to respond to a dancer's shoe. just slightly too small for a size 7. i am a size 7 and this is just a bit tight in the toe. can't really go a size up because that would be too big. so i am waiting to see if this shoe adjust because i like the fit and the solid foundation so much. and it bends like a jazz shoe. like the shoe. don't know if i love it yet.,UNDECIDED
B0009ZAHFE,3-Oct-15,5,9.5,M,Black,"Amazing shoes, I've bought these before and know how great they are but had forgotten exactly how much bigger you need to buy. I did a lot of research and most places said 1-1 1/2sizes up. I did go bigger at the one and a half sizes bigger and it was just a little too big so one full size would definitely be perfect. Still, we have room to grow so VERY happy with my purchase!",Buy a full size up!
B0009ZAHFE,8-Oct-15,1,12,M,Black,"Very slippery sole--would be easy to turn/spin when dancing, but you would have NO traction on the dance floor and be sliding all over the floor.",Very slippery sole--would be easy to turn/spin when dancing
B0009ZAHFE,29-Jan-14,3,13.5,M,Black,"I used them a couple of times for 5 rhythms and ecstatic dancing, where I used to dance barefoot, but that was a little hard on my feet and knees. The shoes seem pretty good in shock and rub absorbtion, and turn more easily than barefoot, which is good for the knees, but compared to ecstatic barefoot dancing they make you feel less free to really let go, as they feel a bit tippy. Also I don't like hot feet and with these shoes and hard dancing I inevitably get hot feet. I dance barefoot again and avoid places with high friction floors.","Fits OK and well made, but the tick sole does not make you feel as planted as barefoot."
